fp_0,fp_1,fp_2,fp_3,fp_4,fp_5,fp_6,fp_7,fp_8,fp_9,fp_10,fp_11,fp_12,fp_13,fp_14,fp_15,fp_16,fp_17,fp_18,fp_19,fp_20,fp_21,fp_22,fp_23,fp_24,fp_25,fp_26,fp_27,fp_28,fp_29,fp_30,fp_31,color_name
0.055435326,0.2003591,0.97803754,0.0,0.0,0.0031677329,0.0031677329,0.0,0.0,0.0,0.0,0.0015838664,0.014254798,0.0,0.0,0.0,0.1058078,0.03174234,0.21615022,0.24486949,0.37183884,0.47311202,0.2977734,0.65600836,0.056279834,0.015349045,0.06548926,0.15963008,0.11358294,0.09209427,0.16167662,0.9588037,Yellow
0.5030326,0.8638652,0.011553752,0.0,0.0,0.0,0.0062212516,0.0,0.0,0.0,0.0,0.0,0.019552505,0.0,0.0026662506,0.011553752,0.09397715,0.04915728,0.241449,0.2400032,0.35711318,0.36000478,0.20964135,0.75615466,0.24152514,0.17156614,0.29149586,0.4647277,0.45639923,0.45473355,0.16823477,0.4097599,Brown
0.053551573,0.99711525,0.05204308,0.0,0.0,0.0,0.0045254854,0.0,0.0,0.0,0.0,0.011313713,0.0060339803,0.0,0.0,0.0,0.1444116,0.21989948,0.6859551,0.43651688,0.39549085,0.25107926,0.13292432,0.1805145,0.06867225,0.059246644,0.11176072,0.25449127,0.15754221,0.21274932,0.26257035,0.8806206,Gold
0.15263923,0.9635884,0.17054662,0.08442058,0.056280386,0.0068218648,0.058838584,0.047753055,0.02217106,0.020465594,0.0051163984,0.017054662,0.0017054662,0.0025581992,0.0136437295,0.040078454,0.80578494,0.47457275,0.3055062,0.1295188,0.10480148,0.049434662,0.019773863,0.039547727,0.21031834,0.1925642,0.23490101,0.30728328,0.45341358,0.4998475,0.28270063,0.48345906,Gray
0.99227715,0.12225524,0.005024188,0.0,0.0,0.0033494588,0.0041868235,0.0008373647,0.0,0.0,0.0,0.0,0.011723106,0.0066989176,0.0,0.0142352,0.08833195,0.021321505,0.08680899,0.14011276,0.34114408,0.39292488,0.24367435,0.7965105,0.10383511,0.059740752,0.10525751,0.21620463,0.14223988,0.16215347,0.28874695,0.8932665,Red
0.28276587,0.9589855,0.01023166,0.0,0.0,0.005580905,0.00093015085,0.00093015085,0.0,0.0,0.0,0.0,0.008371358,0.008371358,0.01023166,0.0027904524,0.07806756,0.0029459458,0.0707027,0.14435135,0.327,0.36677027,0.23125675,0.8204459,0.10054545,0.03120376,0.045072097,0.16873145,0.10979101,0.07280877,0.10979101,0.9638495,Orange
0.14733882,0.97956026,0.13600506,0.0,0.0,0.0,0.0048573236,0.0,0.0,0.0,0.0,0.013762417,0.0048573236,0.0,0.0016191079,0.0040477696,0.18058291,0.3396284,0.52352476,0.41252425,0.4721663,0.24685186,0.15076187,0.31809098,0.18408684,0.115229934,0.13911906,0.2585647,0.20657073,0.20516549,0.3035325,0.83049864,Gold
0.10191718,0.08197686,0.28581122,0.20383435,0.31461388,0.871835,0.008862363,0.0011077954,0.0,0.0,0.0,0.009970158,0.019940317,0.0,0.0,0.0011077954,0.092924066,0.0025458648,0.09674286,0.20876092,0.30168498,0.546088,0.2316737,0.7039316,0.25064355,0.15348399,0.20699215,0.32245716,0.46467626,0.70123875,0.22529759,0.09152714,Green
0.07079934,0.13186377,0.9885358,0.0,0.0,0.0061949426,0.0,0.0008849918,0.0,0.0,0.0,0.0017699836,0.017699836,0.0053099506,0.0035399671,0.0,0.08735266,0.0,0.09847028,0.22711693,0.28588146,0.5098219,0.27635208,0.71629184,0.091896586,0.023280468,0.06494025,0.17889202,0.12130349,0.08822072,0.18134259,0.9483728,Yellow
0.24109627,0.97029436,0.007681989,0.0,0.0,0.0,0.004727378,0.00059092225,0.0,0.0,0.0,0.002363689,0.017727667,0.0,0.0,0.0,0.09602163,0.069088735,0.35129866,0.28220993,0.32787874,0.37588957,0.29509088,0.66863847,0.089594804,0.16485444,0.19352476,0.31895748,0.38227114,0.5686283,0.26161683,0.5363742,Brown
0.064680375,0.99526197,0.07167285,0.0,0.0,0.00058270607,0.0029135305,0.00058270607,0.0,0.0,0.0,0.007575179,0.008157885,0.0,0.0,0.0,0.08278525,0.15357263,0.6598824,0.5423034,0.36233544,0.18356729,0.17876814,0.20756301,0.107834466,0.08692779,0.14414607,0.19146119,0.1936619,0.18705979,0.46874982,0.7944539,Gold
0.10457727,0.18967447,0.11790575,0.012303209,0.008202139,0.007176872,0.009227406,0.014353744,0.04818757,0.96067554,0.11072888,0.03178329,0.007176872,0.0020505348,0.005126337,0.007176872,0.40592107,0.28461134,0.19751716,0.17107785,0.14774905,0.25039577,0.31727165,0.7076402,0.27155656,0.18659101,0.22824079,0.2798865,0.30654237,0.4731415,0.571435,0.34152818,Blue
0.18108504,0.96401155,0.104390204,0.035151802,0.015978092,0.009586855,0.030890977,0.02769536,0.122498706,0.06284716,0.056455925,0.015978092,0.014912886,0.0021304123,0.025564946,0.020238917,0.8321485,0.45762148,0.22881074,0.14812484,0.1348779,0.06984749,0.02047254,0.018064005,0.15789336,0.1513823,0.2832314,0.3662475,0.3711308,0.60878474,0.2148652,0.4281026,Gray
0.24891911,0.9683442,0.010737687,0.0,0.0,0.0029284602,0.0029284602,0.0009761534,0.0,0.0,0.0,0.0009761534,0.014642301,0.0,0.0,0.0,0.10232602,0.02154232,0.2423511,0.21003762,0.2674838,0.4613647,0.2656886,0.72884846,0.043859478,0.0037593837,0.07769393,0.19548796,0.10400962,0.08395957,0.1390972,0.9573898,Orange
0.114287324,0.9797966,0.163745,0.00066834694,0.00066834694,0.0,0.0046784286,0.00066834694,0.0,0.0,0.00066834694,0.00868851,0.0040100818,0.0026733878,0.00066834694,0.0013366939,0.22228469,0.3875733,0.42604566,0.45026898,0.41892114,0.22798431,0.23795861,0.36334997,0.16598469,0.12673156,0.12897459,0.23327579,0.17047077,0.20075175,0.26131374,0.86469054,Gold
0.987824,0.14253715,0.014813747,0.003251798,0.0014452436,0.006142285,0.0018065545,0.00090327725,0.003613109,0.00054196635,0.00596163,0.001625899,0.0074068736,0.022039965,0.0021678654,0.054919258,0.054143682,0.24687274,0.1613089,0.085563846,0.086686,0.15401493,0.26959625,0.89379156,0.08674088,0.020578166,0.04428213,0.05912967,0.08830378,0.1620205,0.8160936,0.5352928,Red
0.96179557,0.268726,0.03988755,0.0076778852,0.0069288234,0.004494372,0.003932575,0.0043071066,0.0035580446,0.000749062,0.0016853894,0.0013108585,0.0058052302,0.013857647,0.0035580446,0.026966231,0.27386877,0.1952144,0.30829978,0.13709232,0.14309406,0.1955303,0.21574667,0.817184,0.12324866,0.15879478,0.6770371,0.4415026,0.18337806,0.10564171,0.3016436,0.41293284,Brown
0.98282516,0.16803247,0.016803246,0.00049421313,0.0008236885,0.009554787,0.005601082,0.0037889672,0.00939005,0.0,0.0029652787,0.002306328,0.011861115,0.012684803,0.0009884263,0.070672475,0.07053156,0.28290132,0.17955838,0.09662566,0.075182,0.15372264,0.31545436,0.86291367,0.090836145,0.026641887,0.052522577,0.07053757,0.14183633,0.3783148,0.78048044,0.4592554,Red
0.01682204,0.9990422,0.03722655,0.002959433,0.0014018366,0.0048285485,0.0017133559,0.00077879813,0.0015575963,0.00031151925,0.0031151925,0.0015575963,0.0034267118,0.013395328,0.0,0.0015575963,0.14073008,0.28521296,0.34638363,0.25293887,0.3527634,0.56479675,0.4799834,0.20265132,0.07741317,0.08192894,0.076445505,0.1222483,0.29997602,0.4867353,0.45222193,0.6596247,Gold
0.13491474,0.046155043,0.34438762,0.24852715,0.25562793,0.25740314,0.81658924,0.010651164,0.0,0.005325582,0.014201552,0.023077521,0.001775194,0.0,0.0,0.0,0.22298312,0.2935186,0.4436909,0.33902535,0.4505169,0.37998143,0.35040203,0.2866926,0.46933258,0.2909086,0.4654538,0.6244838,0.25987837,0.07563624,0.09890893,0.07369685,Green
0.30195937,0.9529123,0.011288201,0.0,0.0,0.004703417,0.0028220504,0.0,0.0,0.0,0.0,0.0,0.02445777,0.004703417,0.0,0.0009406834,0.081782915,0.0046292217,0.06480911,0.20985806,0.2422626,0.47680983,0.30707172,0.751477,0.12225944,0.034232643,0.05012637,0.18094397,0.12959501,0.08558161,0.14059836,0.95117843,Orange
0.14008467,0.5125451,0.2636888,0.07086636,0.023072768,0.02966499,0.034609154,0.06427414,0.29335377,0.73997664,0.00988833,0.004944165,0.051089704,0.0,0.004944165,0.0,0.34725943,0.3658626,0.29971796,0.30591902,0.35139346,0.41340408,0.3369243,0.39273387,0.22954287,0.18049525,0.25504762,0.3649143,0.37864763,0.47478098,0.53167623,0.25504762,Blue
0.107664466,0.99096805,0.076578245,0.0,0.0,0.0,0.006823804,0.0007582005,0.0,0.0,0.0,0.0007582005,0.021229614,0.0,0.0,0.0053074034,0.09617169,0.12927999,0.54549843,0.52342623,0.41621846,0.25067702,0.19864972,0.35630822,0.21050626,0.103105105,0.16897781,0.2606268,0.20334618,0.2233944,0.2978592,0.8176808,Gold
0.252491,0.96736264,0.011429634,0.0,0.0,0.0,0.009351519,0.0,0.0,0.0,0.0010390576,0.003117173,0.014546807,0.0041562305,0.0,0.0,0.12729646,0.12305325,0.3033899,0.3033899,0.4137135,0.45614567,0.28217384,0.5707125,0.09047651,0.019191988,0.05894682,0.19329074,0.124747925,0.071284525,0.15764847,0.9513743,Orange
0.2777623,0.96014947,0.018695539,0.0,0.0,0.004006187,0.009347769,0.0,0.0,0.0,0.0026707912,0.0,0.004006187,0.02136633,0.0053415825,0.0,0.065245666,0.0,0.06103627,0.14943363,0.34306592,0.46934786,0.195737,0.7703198,0.063321374,0.024995279,0.039992444,0.19662952,0.14330627,0.06832043,0.13497451,0.9548197,Orange
0.05803647,0.99753773,0.037924822,0.0,0.0,0.0,0.003447711,0.0005746185,0.0,0.0,0.0,0.009193896,0.003447711,0.0017238555,0.0,0.0005746185,0.20113483,0.403559,0.581486,0.49381182,0.35972193,0.23852529,0.15729776,0.060598318,0.060295153,0.06241077,0.16713393,0.22637127,0.17876984,0.17242298,0.31205386,0.8684617,Gold
0.117134124,0.8426834,0.5208488,0.06823347,0.0,0.0034116735,0.007960571,0.0,0.0,0.0,0.0,0.011372245,0.004548898,0.0,0.0,0.0,0.8807756,0.43222082,0.124389134,0.10051647,0.07538735,0.038950134,0.026385574,0.0628228,0.10799095,0.016324215,0.076598234,0.19589056,0.13812797,0.09292245,0.1707764,0.9417816,White
0.21210486,0.14702722,0.0048205648,0.0,0.0,0.0,0.0,0.0012051412,0.0,0.0,0.0,0.94362557,0.1723352,0.09159073,0.042179942,0.055436496,0.32643253,0.39687324,0.5394727,0.48793072,0.42264423,0.16493434,0.015462593,0.027489055,0.061273564,0.026496677,0.15401193,0.25006238,0.2467503,0.37260953,0.65744877,0.52662146,Violet
0.15864366,0.98702085,0.020580798,0.0,0.0,0.0,0.0008575333,0.0,0.0,0.0,0.0,0.0017150666,0.009432866,0.010290399,0.0,0.0,0.11544709,0.08396152,0.1976594,0.22214818,0.46878514,0.423306,0.26237974,0.65070176,0.038998343,0.0041050888,0.05644497,0.13546793,0.04105089,0.0626026,0.10365349,0.98008996,Orange
0.9510687,0.30671966,0.015058588,0.0,0.003170229,0.0023776717,0.0023776717,0.0023776717,0.0,0.0,0.0,0.0055479007,0.0,0.0071330154,0.0,0.032494847,0.18120147,0.17478725,0.35759228,0.29505372,0.4650303,0.30788213,0.44258058,0.46342677,0.088864364,0.030679364,0.08992227,0.14704937,0.08569064,0.12377536,0.279288,0.9277863,Red
0.07054165,0.98972076,0.12291349,0.0,0.0,0.0,0.0032064389,0.0010688129,0.0,0.0,0.0,0.013894568,0.012825755,0.0,0.0,0.0,0.16125374,0.4156258,0.53599834,0.5428119,0.25664327,0.18169434,0.2089485,0.27708387,0.08371878,0.047091812,0.118601605,0.25464463,0.19708796,0.17615826,0.2110411,0.8930003,Gold
0.18480818,0.91192234,0.15299694,0.06968178,0.05150392,0.016663034,0.046959456,0.08634481,0.22267872,0.19541194,0.043929815,0.043929815,0.021207497,0.0015148212,0.030296424,0.019692676,0.887345,0.42997524,0.13339952,0.047642685,0.028585613,0.028585613,0.020248141,0.07503723,0.21201608,0.053933915,0.2789685,0.40729403,0.47238672,0.5300402,0.23991293,0.38311678,Gray
0.45175287,0.89070016,0.049799528,0.0,0.0,0.0,0.0,0.00071142183,0.0,0.0,0.0,0.009248484,0.0014228437,0.0,0.0,0.0021342654,0.15048808,0.28039658,0.38715306,0.29583126,0.29711747,0.28039658,0.16720897,0.68298435,0.13729572,0.06423928,0.17382394,0.43330026,0.3451287,0.44085783,0.29600453,0.598307,Brown
0.12985894,0.989194,0.06623678,0.0,0.0,0.0,0.00087153655,0.0,0.0,0.0,0.0,0.0034861462,0.014816121,0.0,0.0,0.0034861462,0.12830372,0.21887104,0.42642117,0.50189394,0.428308,0.23207878,0.20943695,0.46981803,0.0898721,0.0072310884,0.01962724,0.0981362,0.052683644,0.06817883,0.11569741,0.980329,Orange
0.079209864,0.9870292,0.1392361,0.0,0.0,0.0,0.0024753083,0.0,0.0,0.0,0.0,0.008663579,0.0055694436,0.0,0.0,0.00061882706,0.17888533,0.3101537,0.5585341,0.53922987,0.37707484,0.29084954,0.12483365,0.163442,0.10143121,0.016905202,0.04883725,0.15308599,0.15684271,0.2122542,0.25639555,0.9100634,Gold
0.14264277,0.98868793,0.044528693,0.0,0.0,0.0007547236,0.0030188945,0.0,0.0007547236,0.0,0.0,0.005283065,0.011320855,0.0,0.0,0.0,0.10815078,0.11866544,0.19677435,0.24634345,0.4160801,0.4431178,0.16072407,0.6924654,0.037100215,0.0017666769,0.020316785,0.077733785,0.07508377,0.09098386,0.11571734,0.9822723,Orange
0.08642683,0.032737434,0.4085632,0.31558886,0.6495107,0.5499889,0.0026189948,0.0,0.0,0.0,0.0,0.022261456,0.009166482,0.0,0.0,0.0,0.09353707,0.020461233,0.21922751,0.27476513,0.5334536,0.32007217,0.18999717,0.66645163,0.07411178,0.072658606,0.17438066,0.27029002,0.2819154,0.35457402,0.7629154,0.31388518,Green
0.76177263,0.647137,0.019414108,0.0,0.0,0.0,0.007395851,0.00092448137,0.0,0.0,0.0,0.011093777,0.0055468883,0.0,0.004622407,0.017565146,0.09451102,0.11257929,0.17790309,0.2765837,0.41279075,0.2543458,0.098680615,0.7908348,0.3118733,0.2030425,0.17705306,0.50192106,0.57014334,0.35248178,0.14943929,0.32649237,Brown
0.06924341,0.95361537,0.292766,0.0048591867,0.0,0.0,0.00364439,0.0,0.00060739834,0.0,0.0,0.0060739834,0.0060739834,0.0,0.0,0.0,0.28132057,0.48191437,0.45867485,0.40974954,0.37305555,0.18958561,0.17368488,0.32413024,0.06409474,0.09874054,0.10393741,0.15417382,0.18362275,0.16629985,0.21740241,0.91811377,Gold
0.93727756,0.22631302,0.0049817334,0.0,0.0,0.0,0.0056934096,0.0021350286,0.0,0.0,0.0,0.003558381,0.011386819,0.0,0.0,0.26474354,0.07604852,0.036417603,0.1435282,0.17887469,0.2849142,0.5623306,0.2002968,0.7090721,0.10156304,0.020642893,0.03633149,0.110645905,0.12798594,0.13541737,0.20973179,0.94709593,Red
0.24185364,0.96940786,0.03920155,0.0019932992,0.0,0.0,0.0019932992,0.00066443306,0.00066443306,0.0,0.0,0.008637629,0.0046510315,0.00066443306,0.0,0.010630929,0.10587145,0.098398164,0.2628103,0.3088955,0.31761432,0.36619064,0.20800625,0.7323813,0.09031876,0.023201149,0.10357656,0.089490145,0.043087848,0.082861245,0.20383868,0.96036184,Orange
0.730638,0.6825339,0.010891499,0.0,0.0,0.0,0.0027228747,0.0,0.0,0.0,0.0,0.009983874,0.009076249,0.0,0.0,0.0027228747,0.09667098,0.18888022,0.33314306,0.25878078,0.33611754,0.3048854,0.1070817,0.7480846,0.14549911,0.19399881,0.25501457,0.49594858,0.58668995,0.20025684,0.14549911,0.4740455,Brown
0.1250682,0.9814269,0.14498352,0.0,0.0,0.0,0.003186451,0.00079661276,0.0,0.0,0.0,0.0087627405,0.007169515,0.0,0.0,0.0,0.15221052,0.38303527,0.5168467,0.47837594,0.28434932,0.26929554,0.22413418,0.3612909,0.19068633,0.12436065,0.10363388,0.28188413,0.18930455,0.23352167,0.23904881,0.8428889,Gold
0.4715899,0.15273082,0.006252139,0.0,0.0,0.0,0.012504278,0.0,0.0,0.0,0.0,0.0017863254,0.019649578,0.0,0.0,0.8681541,0.10073483,0.012251534,0.1538248,0.2504758,0.68744713,0.3307914,0.42199725,0.37843627,0.096091524,0.023021927,0.045042902,0.14013347,0.14113443,0.13012394,0.19718781,0.9449,Red
0.41948962,0.26967192,0.008427247,0.0,0.0,0.0,0.012172691,0.0,0.0,0.0,0.0,0.0009363608,0.029963546,0.0,0.0,0.86613375,0.09660152,0.03500055,0.21840344,0.43400684,0.6650105,0.38360605,0.31360495,0.25620404,0.06242172,0.023779701,0.054495152,0.1515956,0.11889851,0.14565067,0.19717337,0.946234,Red
0.15355192,0.8835141,0.14764607,0.05079025,0.04960908,0.021261035,0.10984868,0.079138294,0.23623373,0.28111812,0.119298026,0.03189155,0.007087012,0.0,0.00826818,0.0011811686,0.9249295,0.31960005,0.18759133,0.05992501,0.045160875,0.027791308,0.014764133,0.023448916,0.0572853,0.056012295,0.22532219,0.32843572,0.43536827,0.69633466,0.34116578,0.2100461,Gray
0.075782605,0.99165106,0.1023389,0.0,0.0,0.0,0.005829431,0.0006477146,0.0,0.0,0.0,0.0,0.019431438,0.0,0.0,0.0,0.08403304,0.26725262,0.5124638,0.55241394,0.43945146,0.26311985,0.18597476,0.23832321,0.099660344,0.09386614,0.112407595,0.24683318,0.20975025,0.2167033,0.31172827,0.8482717,Gold
0.9676173,0.23694137,0.0057634385,0.0,0.0,0.0,0.0012807641,0.00064038206,0.0,0.0,0.0,0.0057634385,0.0057634385,0.0,0.0,0.086451575,0.119072415,0.14701799,0.18832882,0.2174894,0.38637784,0.46656945,0.31833646,0.642748,0.04895079,0.02763351,0.04263456,0.1176398,0.08526912,0.10737593,0.23291102,0.9529614,Red
0.28128105,0.9428858,0.03961705,0.0,0.0,0.0,0.010894689,0.0049521313,0.020798951,0.0940905,0.08814794,0.08715751,0.03961705,0.00792341,0.025751084,0.056454297,0.85212356,0.47726876,0.17997009,0.10639116,0.035795156,0.014914649,0.012926029,0.026846368,0.08723138,0.06578104,0.20735328,0.32604516,0.31460497,0.4862077,0.6177698,0.34892553,Gray
0.070601694,0.22906329,0.022749435,0.005491243,0.0070601697,0.00941356,0.00470678,0.013335876,0.04314548,0.9664588,0.074524015,0.014120339,0.0007844633,0.0,0.0007844633,0.0007844633,0.3480109,0.25699267,0.20612954,0.14991239,0.16463593,0.3895045,0.28108573,0.7000373,0.105235845,0.06846669,0.18638155,0.24090134,0.2764026,0.4475693,0.7125608,0.32711864,Blue
0.08015032,0.9765889,0.19920857,0.001556317,0.0007781585,0.001556317,0.0038907924,0.001556317,0.0007781585,0.0023344755,0.0,0.0077815847,0.0070034266,0.0023344755,0.0,0.004668951,0.14863704,0.38517773,0.47947434,0.52102876,0.36919525,0.22854944,0.20617397,0.31165832,0.15242931,0.0775287,0.17082594,0.25755295,0.17608213,0.21287541,0.2838339,0.8475595,Gold
0.90029407,0.43288478,0.008852449,0.0,0.0,0.0,0.0008852449,0.0008852449,0.0,0.0,0.0,0.013278674,0.0044262246,0.0,0.0,0.042491756,0.09335517,0.09024333,0.38120028,0.2645063,0.31429574,0.45588443,0.22872017,0.6394829,0.04037398,0.0,0.031289835,0.11708454,0.10598169,0.12616868,0.22912233,0.9508072,Red
0.1514021,0.98809797,0.025131524,0.000612964,0.0,0.0,0.001838892,0.001225928,0.0,0.0,0.0,0.008581496,0.003677784,0.002451856,0.000612964,0.0030648198,0.14581653,0.15642138,0.3035635,0.2982611,0.36189014,0.4652873,0.22137602,0.61375505,0.059287082,0.018298483,0.027813692,0.08856465,0.056359325,0.067338414,0.116378345,0.98299444,Orange
0.09582051,0.7905192,0.48138398,0.36274907,0.047910254,0.0045628813,0.003422161,0.0011407203,0.0,0.0,0.0,0.013688644,0.007985042,0.0,0.0,0.0,0.94927317,0.27272466,0.120573,0.0870805,0.040191002,0.017224714,0.015310857,0.015310857,0.03911542,0.0,0.030928472,0.10279169,0.06640525,0.069134235,0.158281,0.9760662,White
0.06991421,0.98048353,0.18278775,0.0025270195,0.0,0.0,0.0,0.0016846796,0.0,0.0,0.0,0.018531475,0.0,0.0,0.0,0.0,0.24699827,0.33681583,0.7201443,0.4234256,0.2758682,0.1587846,0.110668056,0.11868748,0.059243955,0.050604213,0.08022619,0.1888401,0.12712766,0.16168663,0.25302106,0.91951555,Gold
0.7869264,0.4982814,0.014748286,0.0,0.0,0.0,0.0,0.002106898,0.0,0.0,0.0,0.011587939,0.004213796,0.0,0.0,0.36343992,0.14771095,0.33836114,0.44313285,0.4122166,0.35381925,0.4019112,0.28168136,0.3624071,0.04242051,0.009544615,0.05090461,0.14529024,0.09120409,0.12726153,0.2980041,0.92794865,Red
0.94310933,0.30067772,0.005750667,0.0,0.0,0.0,0.00082152383,0.0016430477,0.0,0.0,0.0,0.008215238,0.008215238,0.0,0.0,0.1413021,0.104224,0.13462266,0.24608444,0.23450398,0.26490265,0.5703369,0.34596577,0.58336484,0.079767816,0.025924541,0.041878104,0.12264302,0.10270106,0.13161689,0.27121058,0.93527764,Red
0.20645988,0.36029273,0.002698822,0.0,0.0,0.0,0.004048233,0.006747055,0.002698822,0.0,0.001349411,0.87846655,0.20376106,0.0742176,0.07826584,0.051277615,0.3186093,0.53101546,0.5112149,0.46081343,0.2880084,0.21060614,0.09900288,0.0756022,0.1027067,0.043776628,0.14143218,0.26602718,0.25255746,0.32495728,0.55225897,0.64991456,Violet
0.077152655,0.9942503,0.07278553,0.0,0.0,0.0,0.0014557105,0.0,0.0,0.0,0.0,0.014557105,0.0,0.0,0.0,0.0014557105,0.089756824,0.37697864,0.6552248,0.508622,0.28273398,0.121171705,0.1271555,0.225888,0.11881118,0.042870015,0.13718404,0.18617834,0.14085862,0.18372864,0.24007207,0.9051697,Gold
0.021433203,0.73757434,0.6746356,0.0037423053,0.00068041915,0.0044227242,0.0034020958,0.005103144,0.005443353,0.00068041915,0.009525868,0.004762934,0.005103144,0.010546497,0.002381467,0.0057835625,0.008737669,0.0029125563,0.019139657,0.1135897,0.3728072,0.8109389,0.43022618,0.07031743,0.036887668,0.027460817,0.021722738,0.03729753,0.3770739,0.5885632,0.71234185,0.0,Yellow
0.7155963,0.6978403,0.023392867,0.0016910507,0.0016910507,0.0076097283,0.0042276266,0.005073152,0.007046045,0.0011273671,0.010991829,0.007046045,0.0016910507,0.0047913105,0.0036639431,0.005073152,0.021180037,0.052542783,0.103049025,0.3828699,0.39997685,0.6964974,0.43459806,0.07494474,0.03288179,0.022688434,0.570499,0.7881764,0.20518234,0.09502836,0.019071437,0.014796805,Brown
0.042973906,0.9931001,0.10765859,0.011191121,0.0024620467,0.0071623176,0.0017905794,0.0055955607,0.0044764485,0.00044764485,0.0044764485,0.0035811588,0.0024620467,0.0055955607,0.001566757,0.0022382243,0.049748447,0.5407273,0.73168486,0.34709108,0.18980946,0.09069525,0.034058552,0.062376898,0.39205205,0.89202857,0.16896626,0.10163147,0.10603655,0.0213961,0.00031464853,0.0,Black
0.0112035815,0.99954116,0.025435159,0.0007569988,0.000605599,0.0051475917,0.002422396,0.0031793949,0.0045419927,0.00015139976,0.0049961917,0.0033307946,0.0007569988,0.0052989917,0.0022709963,0.0033307946,0.0336745,0.04584913,0.13677028,0.7276283,0.64525527,0.17044479,0.025644427,0.05051175,0.02694887,0.023261128,0.18779106,0.31884766,0.8368333,0.35771078,0.13247496,0.12651785,Gold
0.6077296,0.24968736,0.004711082,0.0,0.0,0.0,0.0011777706,0.0,0.0,0.0,0.0,0.009422164,0.0058888528,0.0,0.0,0.75377315,0.12980294,0.17118938,0.24831866,0.30287352,0.5605982,0.31604195,0.45336968,0.42515165,0.09868665,0.02343808,0.044408992,0.15666506,0.09992023,0.118423976,0.22574571,0.9424575,Red
0.5145444,0.8569256,0.027234867,0.0,0.0,0.0,0.0009726738,0.0019453476,0.0,0.0,0.0,0.010699412,0.0077813906,0.0,0.0,0.0009726738,0.10647985,0.16901565,0.42253911,0.48000443,0.3211297,0.21803017,0.13352236,0.61859727,0.17613143,0.15851828,0.22544822,0.47203222,0.44385117,0.35578546,0.18141536,0.56009793,Brown
0.32641867,0.9164832,0.18293793,0.04304422,0.017935092,0.0035870185,0.028696148,0.02331562,0.053805277,0.060979314,0.04304422,0.039457202,0.04663124,0.019728601,0.039457202,0.04842475,0.93576586,0.31772515,0.13347358,0.029015996,0.026114395,0.020311197,0.010155599,0.05948279,0.20736085,0.03873774,0.3190167,0.37370527,0.3623118,0.69272196,0.30078718,0.111655846,Gray
0.08886049,0.9765678,0.19477502,0.002692742,0.0008975807,0.0017951614,0.0008975807,0.0,0.0008975807,0.0,0.0008975807,0.021541936,0.0017951614,0.0,0.0,0.0008975807,0.16928452,0.42673808,0.5660451,0.5307775,0.2521634,0.20984228,0.13930705,0.24510989,0.10903389,0.0910916,0.125596,0.17528233,0.16976163,0.15319951,0.2622334,0.90125483,Gold
0.8986183,0.3925543,0.005911962,0.0,0.0,0.0,0.0011823925,0.0011823925,0.0,0.0,0.0,0.0035471774,0.016553495,0.0,0.0,0.19509476,0.11587736,0.14027259,0.28867692,0.30290747,0.5346622,0.47977293,0.38625786,0.35576382,0.060206987,0.018814683,0.03386643,0.12793985,0.09658204,0.120413974,0.19065545,0.9582946,Red
0.093236454,0.060329467,0.36334795,0.20155527,0.21937989,0.47578013,0.73492265,0.0,0.0,0.0,0.0,0.01919574,0.0068556215,0.0,0.0,0.0,0.1123443,0.22627093,0.302222,0.35760298,0.34969142,0.34336218,0.14240827,0.67564815,0.118554495,0.13727362,0.25738806,0.37594256,0.53037536,0.60837173,0.15755269,0.28858662,Green
0.3157577,0.9438032,0.09628874,0.0,0.0,0.0,0.00086746615,0.00086746615,0.0,0.0,0.0017349323,0.013011992,0.0034698646,0.0,0.0,0.008674662,0.16435286,0.24261613,0.32400993,0.38192475,0.33966258,0.18313605,0.16435286,0.6981084,0.20724878,0.19921587,0.29721722,0.5124989,0.48518705,0.18315008,0.1574448,0.52213836,Brown
0.061619285,0.93716496,0.34304467,0.009196908,0.0,0.0,0.0018393816,0.0,0.0,0.0,0.0009196908,0.0101165995,0.0073575266,0.0,0.0,0.0,0.19099858,0.44960728,0.567925,0.51890767,0.28058198,0.19944984,0.12338846,0.18930833,0.04102552,0.04226872,0.089510225,0.18523644,0.15167011,0.18275005,0.24615312,0.9149934,Gold
0.564389,0.8237976,0.051706444,0.0017527608,0.0,0.0,0.0008763804,0.0035055217,0.0,0.0,0.0,0.009640184,0.0035055217,0.0,0.0,0.0052582826,0.17360544,0.21545675,0.3766618,0.33946064,0.2898591,0.33946064,0.20305637,0.6525705,0.16058889,0.072573826,0.24860395,0.42308998,0.38448688,0.3675015,0.36441326,0.5589729,Brown
0.87775505,0.45096782,0.041106984,0.0,0.0,0.0,0.002418058,0.002418058,0.001209029,0.0,0.0,0.007254174,0.009672232,0.0,0.0,0.15596475,0.15609002,0.29530543,0.39233437,0.32905462,0.42608356,0.26788422,0.30796137,0.5273311,0.067486584,0.02294544,0.04049195,0.14712076,0.112027735,0.15386942,0.25105008,0.9340143,Red
0.8731414,0.47412518,0.018777234,0.0,0.0,0.0,0.0023471543,0.0011735772,0.0,0.0,0.0,0.00821504,0.015256503,0.0,0.0,0.110316254,0.12941529,0.29580638,0.2814269,0.30607745,0.5217696,0.32867375,0.23007163,0.5382033,0.077744804,0.026911663,0.047842957,0.17791599,0.18838164,0.17044054,0.34536636,0.88060945,Red
